timestamp,Temperature,Humidity,PM2.5,PM10,NO2,CO,SO2,AQI
2024-12-03 21:00:00,12.2,65.5,78.8,132.1,81.8,2.43,31.4,162.3
2024-12-03 22:00:00,8.1,69.9,90.7,145.7,70.9,2.19,28.2,168.6
2024-12-03 23:00:00,,73.2,72.9,125.4,69.5,2.33,32.8,159.2
2024-12-04 00:00:00,4.3,75.1,79.5,163.4,67.0,1.83,32.4,162.7
2024-12-04 01:00:00,,88.3,58.6,122.8,57.6,2.22,33.6,151.7
2024-12-04 02:00:00,4.7,77.2,85.0,151.2,64.3,2.03,27.2,165.6
2024-12-04 03:00:00,6.0,80.3,83.8,134.0,60.0,1.7,29.3,164.9
2024-12-04 04:00:00,4.5,77.1,87.8,152.1,58.2,1.79,25.9,167.1
2024-12-04 05:00:00,7.7,81.8,67.3,123.6,63.5,2.26,28.5,156.3
2024-12-04 06:00:00,7.3,76.9,105.3,173.9,69.9,2.19,25.3,176.3
2024-12-04 07:00:00,8.9,72.1,90.6,201.1,92.2,2.5,28.1,168.5
2024-12-04 08:00:00,12.3,61.0,88.8,168.6,80.7,2.69,31.6,167.6
2024-12-04 09:00:00,9.0,68.7,72.6,121.8,83.7,2.8,33.6,159.1
2024-12-04 10:00:00,13.5,62.8,99.0,203.2,73.4,2.21,29.5,172.9
2024-12-04 11:00:00,13.8,61.2,103.7,199.8,62.9,2.08,22.0,175.4
2024-12-04 12:00:00,14.2,53.1,,263.9,71.9,2.04,30.4,204.5
2024-12-04 13:00:00,17.4,64.3,63.5,127.0,66.7,1.67,31.1,154.3
2024-12-04 14:00:00,17.9,,118.5,191.3,,2.18,30.1,183.2
2024-12-04 15:00:00,14.4,62.7,88.7,142.8,76.4,2.0,,167.5
2024-12-04 16:00:00,15.8,61.6,114.2,222.6,88.3,2.55,29.7,180.9
2024-12-04 17:00:00,16.2,60.1,96.5,152.4,94.3,2.56,28.7,171.6
2024-12-04 18:00:00,14.3,53.3,101.9,217.6,92.5,2.9,32.4,174.5
2024-12-04 19:00:00,15.0,70.7,125.1,228.6,84.7,3.01,31.0,186.7
2024-12-04 20:00:00,13.2,59.8,110.1,182.4,90.0,2.5,31.0,178.8
2024-12-04 21:00:00,15.0,66.2,111.3,174.8,68.0,,34.0,179.4
2024-12-04 22:00:00,7.0,74.1,83.9,,77.4,2.18,32.4,165.0
2024-12-04 23:00:00,8.6,77.3,62.1,129.2,69.0,1.95,35.0,153.5
2024-12-05 00:00:00,6.0,78.8,85.6,146.3,80.1,1.99,30.5,165.9
2024-12-05 01:00:00,8.2,75.9,74.5,125.2,69.0,1.85,38.0,160.1
2024-12-05 02:00:00,3.3,76.1,99.9,210.1,55.7,1.95,32.9,173.4
2024-12-05 03:00:00,7.0,92.2,87.1,151.8,73.3,2.02,28.1,166.7
2024-12-05 04:00:00,5.3,78.9,,141.7,62.3,2.13,23.0,164.8
2024-12-05 05:00:00,5.5,77.1,79.6,146.6,63.8,2.12,30.4,162.7
2024-12-05 06:00:00,4.9,72.4,99.4,178.7,74.0,2.32,35.6,173.2
2024-12-05 07:00:00,7.9,74.7,88.0,174.9,78.0,2.86,31.5,167.2
2024-12-05 08:00:00,12.2,71.6,92.7,144.2,82.7,2.91,33.1,169.6
2024-12-05 09:00:00,11.3,67.4,89.1,177.7,101.2,2.49,23.2,167.7
2024-12-05 10:00:00,13.9,66.3,84.5,132.6,81.4,2.22,32.8,165.3
2024-12-05 11:00:00,17.2,70.3,64.2,,70.1,1.7,36.6,154.6
2024-12-05 12:00:00,15.4,56.0,82.3,154.5,63.3,2.26,30.4,164.2
2024-12-05 13:00:00,14.6,57.3,71.9,132.1,51.1,1.93,32.2,158.7
2024-12-05 14:00:00,17.1,52.7,82.8,128.9,71.0,1.83,36.7,164.4
2024-12-05 15:00:00,15.3,57.0,87.4,153.3,60.4,1.96,32.9,166.8
2024-12-05 16:00:00,15.2,53.1,79.2,136.9,67.4,2.36,28.2,162.5
2024-12-05 17:00:00,12.6,54.5,65.6,,85.5,2.54,25.7,155.4
2024-12-05 18:00:00,16.7,51.7,85.2,,,2.57,25.0,165.7
2024-12-05 19:00:00,13.1,62.0,85.7,160.0,92.5,2.7,33.8,165.9
2024-12-05 20:00:00,13.0,66.5,87.2,137.9,90.3,3.11,39.2,166.7
2024-12-05 21:00:00,9.3,76.8,,114.4,84.1,2.35,35.0,158.8
2024-12-05 22:00:00,10.9,73.0,88.9,147.1,65.7,2.14,28.8,167.6
2024-12-05 23:00:00,7.3,71.3,89.2,145.3,52.3,2.17,38.3,167.8
2024-12-06 00:00:00,7.5,69.2,80.4,157.4,64.0,1.75,25.9,163.2
2024-12-06 01:00:00,8.8,71.8,100.9,188.0,55.4,1.85,32.0,173.9
2024-12-06 02:00:00,8.1,72.6,83.5,135.7,66.7,1.81,27.4,164.8
2024-12-06 03:00:00,6.3,88.9,,122.7,71.2,2.21,20.7,163.1
2024-12-06 04:00:00,3.0,80.5,82.6,198.8,64.3,2.03,34.9,164.3
2024-12-06 05:00:00,13.0,75.0,104.8,166.3,55.1,2.07,33.2,176.0
2024-12-06 06:00:00,11.3,71.2,95.9,162.8,73.4,2.13,25.1,171.3
2024-12-06 07:00:00,10.3,69.2,78.6,139.9,83.5,3.11,32.4,162.2
2024-12-06 08:00:00,8.5,67.6,77.8,145.8,,2.64,29.2,161.8
2024-12-06 09:00:00,11.1,74.1,85.8,139.5,92.4,2.35,29.6,166.0
2024-12-06 10:00:00,11.5,64.2,104.3,,73.2,2.18,29.0,175.7
2024-12-06 11:00:00,16.4,,99.5,204.2,66.6,1.97,36.9,173.2
2024-12-06 12:00:00,15.4,70.6,87.6,147.6,63.0,1.97,32.4,166.9
2024-12-06 13:00:00,14.1,51.4,75.3,117.0,76.5,2.17,31.1,160.5
2024-12-06 14:00:00,15.2,53.0,94.4,192.2,75.2,2.37,28.0,170.5
2024-12-06 15:00:00,18.6,62.1,65.7,120.5,61.9,2.36,31.1,155.4
2024-12-06 16:00:00,19.4,58.0,78.6,142.4,76.8,1.81,31.2,162.2
2024-12-06 17:00:00,18.7,54.8,100.3,157.0,78.1,2.52,31.9,173.6
2024-12-06 18:00:00,16.4,52.9,73.2,124.2,94.4,2.88,40.1,159.4
2024-12-06 19:00:00,13.3,56.7,119.3,,87.9,2.98,31.2,183.6
2024-12-06 20:00:00,6.2,59.9,116.5,192.1,87.2,2.9,27.8,182.2
2024-12-06 21:00:00,11.9,,88.3,143.6,65.6,2.75,30.7,167.3
2024-12-06 22:00:00,10.0,71.6,99.7,160.4,69.2,2.19,28.8,173.3
2024-12-06 23:00:00,9.1,72.8,77.8,127.9,57.6,1.89,30.3,161.8
2024-12-07 00:00:00,7.9,75.8,71.1,135.4,39.2,,24.5,158.3
2024-12-07 01:00:00,4.4,72.6,115.1,179.0,50.8,1.04,27.8,181.4
2024-12-07 02:00:00,7.6,80.6,105.9,166.5,41.3,1.81,24.8,176.6
2024-12-07 03:00:00,7.6,85.9,97.8,164.3,44.7,1.5,27.0,172.3
2024-12-07 04:00:00,7.9,78.3,64.3,104.0,65.7,1.79,28.5,154.7
2024-12-07 05:00:00,8.9,77.0,82.9,160.1,44.1,1.67,22.5,164.5
2024-12-07 06:00:00,9.0,76.4,125.6,199.7,54.7,1.81,32.8,186.9
2024-12-07 07:00:00,8.0,79.1,99.1,180.7,57.1,2.22,24.0,173.0
2024-12-07 08:00:00,,,90.1,141.5,81.0,2.39,27.4,168.3
2024-12-07 09:00:00,11.5,74.8,88.2,145.1,67.1,,27.2,167.3
2024-12-07 10:00:00,12.8,66.5,85.3,149.6,66.3,1.77,25.0,165.7
2024-12-07 11:00:00,15.8,61.6,61.5,122.0,55.4,1.67,34.6,153.2
2024-12-07 12:00:00,16.2,65.1,90.1,157.0,52.0,1.74,32.9,168.3
2024-12-07 13:00:00,19.8,,92.9,142.2,54.5,1.51,32.0,169.7
2024-12-07 14:00:00,20.6,58.5,65.3,135.9,36.0,1.44,,155.2
2024-12-07 15:00:00,16.5,57.7,87.0,162.3,42.4,2.12,31.0,166.6
2024-12-07 16:00:00,,51.2,,136.7,59.3,1.64,30.0,163.3
2024-12-07 17:00:00,18.1,59.4,73.1,162.8,65.2,1.97,35.3,159.3
2024-12-07 18:00:00,13.8,60.4,67.8,124.0,62.2,2.44,,156.5
2024-12-07 19:00:00,12.2,60.6,84.0,144.8,75.6,2.4,32.8,165.1
2024-12-07 20:00:00,11.8,68.7,90.2,149.0,68.8,2.01,23.5,168.3
2024-12-07 21:00:00,10.4,64.6,97.2,154.9,70.7,2.29,24.7,172.0
2024-12-07 22:00:00,11.3,72.0,100.7,182.0,57.5,1.92,32.2,173.8
2024-12-07 23:00:00,5.7,,85.7,190.4,54.6,1.96,31.6,165.9
2024-12-08 00:00:00,5.6,72.9,69.9,115.7,44.0,1.33,32.3,157.6
2024-12-08 01:00:00,7.7,80.4,113.3,181.9,47.2,1.49,28.0,180.5
2024-12-08 02:00:00,7.8,78.1,85.4,139.8,43.2,1.84,34.9,165.8
2024-12-08 03:00:00,7.6,72.1,76.8,126.2,50.0,1.25,34.3,161.3
2024-12-08 04:00:00,4.9,70.1,84.0,151.8,50.2,1.41,29.0,165.1
2024-12-08 05:00:00,5.1,81.8,107.6,168.9,57.5,2.07,25.7,177.5
2024-12-08 06:00:00,6.8,69.9,119.3,209.6,,1.86,29.7,183.6
2024-12-08 07:00:00,9.3,74.9,84.3,133.0,64.9,2.09,34.6,165.2
2024-12-08 08:00:00,13.0,70.9,140.0,255.1,51.9,2.08,29.5,194.5
2024-12-08 09:00:00,7.2,65.7,,,76.2,2.36,33.7,178.9
2024-12-08 10:00:00,12.2,74.2,76.7,114.4,,2.0,31.3,161.2
2024-12-08 11:00:00,11.2,62.4,91.9,150.8,45.2,1.69,35.0,169.2
2024-12-08 12:00:00,,62.8,,164.6,83.8,1.92,23.0,159.8
2024-12-08 13:00:00,17.6,58.5,92.0,171.3,50.6,1.31,30.4,169.3
2024-12-08 14:00:00,,54.8,89.5,148.3,45.2,1.67,36.1,167.9
2024-12-08 15:00:00,17.2,55.4,79.4,,48.1,1.51,24.2,162.6
2024-12-08 16:00:00,18.0,63.2,122.4,189.6,63.4,2.24,36.6,185.3
2024-12-08 17:00:00,14.7,62.5,89.4,142.8,57.9,2.04,30.2,167.9
2024-12-08 18:00:00,14.0,68.8,172.9,289.6,59.2,1.96,26.8,222.5
2024-12-08 19:00:00,18.2,62.6,84.3,137.4,84.9,2.34,26.9,165.2
2024-12-08 20:00:00,12.1,60.0,99.8,162.5,70.8,2.05,28.2,173.4
2024-12-08 21:00:00,12.8,65.3,103.6,172.7,58.7,2.13,,175.4
2024-12-08 22:00:00,10.1,64.7,73.7,,62.6,1.89,33.5,159.6
2024-12-08 23:00:00,5.1,77.3,77.3,158.4,52.6,1.48,32.1,161.5
2024-12-09 00:00:00,3.7,73.1,79.6,144.5,59.8,1.94,25.5,162.7
2024-12-09 01:00:00,5.9,62.6,87.7,156.5,60.3,1.82,28.7,167.0
2024-12-09 02:00:00,8.6,91.4,80.3,126.1,65.3,2.04,29.0,163.1
2024-12-09 03:00:00,7.9,76.6,101.7,174.9,71.4,1.84,32.7,174.4
2024-12-09 04:00:00,8.3,76.2,71.9,187.2,66.3,1.98,30.7,158.7
2024-12-09 05:00:00,5.0,86.3,82.0,151.5,79.2,2.15,34.2,164.0
2024-12-09 06:00:00,11.0,69.9,87.2,151.0,60.6,2.31,34.2,166.7
2024-12-09 07:00:00,6.9,,75.3,125.3,74.4,2.55,32.8,160.5
2024-12-09 08:00:00,10.5,67.7,100.2,182.2,72.9,2.86,20.1,173.6
2024-12-09 09:00:00,11.3,60.9,96.4,159.2,78.3,2.2,26.4,171.6
2024-12-09 10:00:00,12.3,72.9,92.8,151.7,84.9,2.24,26.3,169.7
2024-12-09 11:00:00,,66.1,95.5,196.5,70.0,1.93,32.3,171.1
2024-12-09 12:00:00,13.5,63.6,84.1,135.4,69.3,1.92,32.8,165.1
2024-12-09 13:00:00,13.0,58.9,95.5,192.1,65.1,2.15,35.1,171.1
2024-12-09 14:00:00,16.2,58.9,89.5,142.4,57.5,2.26,34.3,167.9
2024-12-09 15:00:00,15.5,49.3,67.3,107.8,76.4,2.23,30.7,156.3
2024-12-09 16:00:00,,56.5,71.1,128.9,64.9,2.41,28.0,158.3
2024-12-09 17:00:00,17.0,52.5,121.9,207.4,76.9,2.35,34.0,185.0
2024-12-09 18:00:00,14.1,52.1,92.0,180.3,104.0,2.43,,169.3
2024-12-09 19:00:00,11.7,63.6,100.4,168.7,97.9,3.06,26.1,173.7
2024-12-09 20:00:00,8.9,70.2,97.7,166.2,95.7,2.69,22.9,172.3
2024-12-09 21:00:00,9.3,65.6,,184.0,74.6,2.34,31.8,168.9
2024-12-09 22:00:00,10.3,69.5,137.5,228.8,58.2,2.05,23.5,193.2
2024-12-09 23:00:00,11.7,67.8,95.1,155.1,53.8,1.79,25.4,170.9
2024-12-10 00:00:00,10.0,76.0,78.7,123.7,57.3,2.11,30.9,162.3
2024-12-10 01:00:00,7.5,81.7,117.0,193.7,60.1,2.16,29.2,182.4
2024-12-10 02:00:00,5.9,83.0,83.5,140.3,,1.69,27.7,164.8
2024-12-10 03:00:00,,82.2,93.0,196.4,64.2,2.21,19.1,169.8
2024-12-10 04:00:00,5.5,76.0,88.6,145.5,63.7,1.94,35.1,167.5
2024-12-10 05:00:00,10.4,74.6,117.9,204.0,70.3,2.23,34.3,182.9
2024-12-10 06:00:00,7.4,80.0,88.1,147.0,73.7,2.07,30.2,167.2
2024-12-10 07:00:00,8.7,77.6,88.3,134.8,89.7,2.96,32.9,167.3
2024-12-10 08:00:00,5.6,69.7,103.8,167.9,90.7,2.61,37.0,175.5
2024-12-10 09:00:00,10.9,65.4,109.5,201.0,82.9,2.54,,178.5
2024-12-10 10:00:00,14.3,70.2,118.8,,66.1,2.22,22.7,183.4
2024-12-10 11:00:00,11.7,59.7,94.2,153.5,69.3,2.02,33.4,170.4
2024-12-10 12:00:00,13.4,62.7,104.8,177.0,52.6,2.11,24.0,176.0
2024-12-10 13:00:00,17.3,56.4,106.9,174.3,72.5,1.6,30.3,177.1
2024-12-10 14:00:00,13.2,50.7,83.9,156.5,70.9,1.89,29.8,165.0
2024-12-10 15:00:00,18.5,63.6,83.5,137.0,62.4,2.22,38.4,164.8
2024-12-10 16:00:00,15.1,56.5,77.5,157.2,66.1,2.11,34.2,161.6
2024-12-10 17:00:00,14.9,53.6,77.2,127.6,86.0,2.17,35.5,161.5
2024-12-10 18:00:00,12.6,52.1,79.5,147.1,88.2,2.66,35.9,162.7
2024-12-10 19:00:00,14.6,,80.6,135.8,100.7,3.24,29.8,163.3
2024-12-10 20:00:00,17.6,62.5,98.4,180.7,97.2,2.85,27.4,172.6
2024-12-10 21:00:00,12.9,77.1,67.5,121.3,72.3,2.5,35.6,156.4
2024-12-10 22:00:00,8.3,67.7,109.4,206.7,57.3,1.98,35.9,178.4
2024-12-10 23:00:00,11.1,80.7,80.7,152.1,63.7,2.24,31.6,163.3
2024-12-11 00:00:00,7.2,75.3,81.5,169.7,69.5,2.08,29.8,163.7
2024-12-11 01:00:00,9.8,,82.5,144.0,61.9,1.92,,164.3
2024-12-11 02:00:00,8.1,76.7,95.3,156.3,70.5,2.17,27.7,171.0
2024-12-11 03:00:00,0.5,73.1,99.6,206.8,53.3,1.77,32.5,173.3
2024-12-11 04:00:00,4.5,74.8,66.4,128.7,,2.16,28.9,155.8
2024-12-11 05:00:00,8.9,73.5,97.9,186.2,65.6,1.98,31.4,172.4
2024-12-11 06:00:00,8.1,66.5,,128.3,63.2,2.26,32.4,164.1
2024-12-11 07:00:00,6.8,81.1,80.5,135.2,78.0,2.37,19.3,163.2
2024-12-11 08:00:00,8.8,71.7,72.1,,85.8,2.73,34.1,158.8
2024-12-11 09:00:00,7.5,64.1,71.8,163.9,90.1,2.37,25.9,158.6
2024-12-11 10:00:00,12.5,65.5,75.7,131.9,77.6,2.15,34.1,160.7
2024-12-11 11:00:00,18.3,57.3,81.6,184.7,61.4,1.87,31.6,163.8
2024-12-11 12:00:00,16.5,45.7,70.5,150.0,72.0,2.23,29.8,157.9
2024-12-11 13:00:00,20.1,71.9,118.0,213.9,79.5,1.99,30.6,182.9
2024-12-11 14:00:00,,56.9,66.1,118.2,63.0,2.05,29.0,155.6
2024-12-11 15:00:00,18.4,52.6,77.7,136.9,74.7,2.05,35.6,161.7
2024-12-11 16:00:00,20.1,46.2,104.8,181.7,86.1,2.24,28.0,176.0
2024-12-11 17:00:00,16.4,49.6,99.4,180.6,84.2,2.42,27.1,173.2
2024-12-11 18:00:00,14.5,67.3,75.9,114.4,86.4,3.14,33.5,160.8
2024-12-11 19:00:00,15.9,69.0,115.8,188.5,97.8,2.73,21.4,181.8
2024-12-11 20:00:00,,68.2,107.2,179.7,81.4,2.88,29.7,177.3
2024-12-11 21:00:00,10.4,61.9,84.4,139.1,73.1,2.59,30.6,165.3
2024-12-11 22:00:00,8.6,78.2,70.3,116.8,66.1,,27.6,157.8
2024-12-11 23:00:00,,75.7,65.9,137.4,64.8,2.21,24.4,155.5
2024-12-12 00:00:00,9.5,79.3,76.3,125.9,64.6,1.93,26.5,161.0
2024-12-12 01:00:00,8.6,80.1,73.1,,54.6,1.63,32.3,159.3
2024-12-12 02:00:00,3.7,71.6,113.6,189.0,75.8,1.99,23.9,180.6
2024-12-12 03:00:00,10.2,73.5,81.6,134.7,61.5,1.91,24.3,163.8
2024-12-12 04:00:00,5.2,76.5,99.1,169.0,59.3,1.87,26.0,173.0
2024-12-12 05:00:00,6.5,,84.3,147.6,77.8,2.36,31.3,165.2
2024-12-12 06:00:00,6.0,69.1,76.2,134.6,78.3,,25.3,160.9
2024-12-12 07:00:00,14.2,72.6,97.8,185.9,85.0,2.76,,172.3
2024-12-12 08:00:00,10.5,69.7,78.1,117.5,90.5,3.18,33.6,161.9
2024-12-12 09:00:00,9.6,71.5,124.7,,82.4,3.12,31.4,186.5
2024-12-12 10:00:00,14.4,67.8,75.1,121.5,71.5,2.7,27.1,160.4
2024-12-12 11:00:00,15.4,56.4,125.3,212.4,66.7,2.0,37.1,186.8
2024-12-12 12:00:00,14.5,,118.8,237.2,,2.04,39.0,183.4
2024-12-12 13:00:00,17.4,51.3,101.0,165.0,56.9,1.86,27.5,174.0
2024-12-12 14:00:00,14.5,61.4,94.2,154.5,66.9,2.25,21.2,170.4
2024-12-12 15:00:00,15.4,52.7,100.0,191.5,59.6,2.41,31.3,173.5
2024-12-12 16:00:00,12.1,56.7,82.7,134.9,81.1,2.05,33.7,164.4
2024-12-12 17:00:00,13.0,58.2,94.7,157.1,75.9,2.76,19.9,170.7
2024-12-12 18:00:00,18.5,60.0,102.2,160.5,85.4,3.03,31.7,174.6
2024-12-12 19:00:00,17.1,64.9,89.7,180.9,78.8,3.23,25.1,168.1
2024-12-12 20:00:00,12.8,66.4,91.6,167.7,85.0,2.83,33.8,169.1
2024-12-12 21:00:00,,71.4,99.3,,,2.26,24.3,173.1
2024-12-12 22:00:00,9.7,72.9,,133.6,81.3,2.21,31.6,162.1
2024-12-12 23:00:00,8.4,67.2,100.1,202.2,49.6,2.33,31.1,173.5
2024-12-13 00:00:00,7.9,77.3,81.1,130.2,53.4,2.1,29.3,163.5
2024-12-13 01:00:00,6.8,75.1,,162.4,66.4,2.0,17.4,168.1
2024-12-13 02:00:00,6.1,73.5,78.7,130.7,59.2,2.16,27.3,162.3
2024-12-13 03:00:00,8.6,,115.8,204.1,81.6,1.8,26.6,181.8
2024-12-13 04:00:00,6.8,,68.5,,67.6,2.07,23.9,156.9
2024-12-13 05:00:00,,79.1,65.3,108.7,74.1,2.1,27.9,155.2
2024-12-13 06:00:00,9.9,81.3,107.3,166.8,80.7,2.1,30.5,177.3
2024-12-13 07:00:00,9.6,80.0,112.9,192.6,81.7,2.65,33.1,180.3
2024-12-13 08:00:00,8.1,72.3,104.0,176.3,81.3,2.64,35.9,175.6
2024-12-13 09:00:00,8.6,70.1,87.7,184.3,100.8,2.3,34.0,167.0
2024-12-13 10:00:00,12.9,64.9,82.3,179.8,67.0,2.5,34.6,164.2
2024-12-13 11:00:00,13.5,65.3,81.8,,60.3,1.91,30.4,163.9
2024-12-13 12:00:00,15.1,61.4,102.5,162.7,65.1,1.99,33.9,174.8
2024-12-13 13:00:00,15.6,56.8,98.0,169.6,59.9,2.26,20.9,172.4
2024-12-13 14:00:00,21.3,66.7,70.6,236.0,55.3,,35.9,158.0
2024-12-13 15:00:00,13.7,52.8,93.6,181.1,66.2,2.38,36.1,170.1
2024-12-13 16:00:00,12.2,63.2,69.8,114.2,71.2,2.01,31.3,157.6
2024-12-13 17:00:00,16.3,50.3,78.2,132.2,79.9,2.4,27.2,162.0
2024-12-13 18:00:00,14.1,63.1,71.8,123.0,77.4,3.0,34.2,158.6
2024-12-13 19:00:00,14.5,,117.1,199.2,82.6,2.93,37.8,182.5
2024-12-13 20:00:00,13.8,54.9,77.9,117.8,88.3,2.76,41.3,161.8
2024-12-13 21:00:00,13.9,68.2,70.4,123.0,88.0,2.78,30.4,157.9
2024-12-13 22:00:00,7.0,74.2,,148.7,77.2,2.32,29.4,160.3
2024-12-13 23:00:00,7.7,74.8,129.4,277.7,64.7,2.15,26.1,188.9
2024-12-14 00:00:00,8.7,77.9,77.1,178.5,40.6,1.58,,161.4
2024-12-14 01:00:00,8.6,78.6,75.7,128.8,57.6,1.61,,160.7
2024-12-14 02:00:00,10.9,73.6,102.3,161.5,65.4,1.29,32.5,174.7
2024-12-14 03:00:00,8.3,91.3,84.3,153.5,56.6,1.59,28.2,165.2
2024-12-14 04:00:00,6.4,76.6,97.5,189.2,64.2,,31.5,172.2
2024-12-14 05:00:00,5.2,80.1,73.4,117.9,58.5,1.39,33.1,159.5
2024-12-14 06:00:00,6.7,72.8,77.4,132.8,,1.98,30.3,161.6
2024-12-14 07:00:00,7.7,62.1,115.4,185.1,68.5,2.11,30.3,181.6
2024-12-14 08:00:00,11.4,66.0,119.8,215.5,58.4,2.04,35.4,183.9
2024-12-14 09:00:00,11.9,60.3,113.3,192.8,66.8,1.68,29.2,180.5
2024-12-14 10:00:00,,69.9,89.9,137.9,61.7,2.02,33.9,168.2
2024-12-14 11:00:00,13.0,58.5,86.2,154.3,43.0,1.86,32.3,166.2
2024-12-14 12:00:00,16.6,56.4,79.1,134.5,32.3,1.28,36.4,162.5
2024-12-14 13:00:00,16.4,51.8,,200.0,51.0,1.53,33.7,166.5
2024-12-14 14:00:00,17.3,56.4,90.4,166.4,52.3,1.75,33.6,168.4
2024-12-14 15:00:00,17.1,51.9,100.3,166.8,51.9,1.95,35.4,173.6
2024-12-14 16:00:00,19.4,60.9,88.9,136.2,67.0,2.05,25.9,167.6
2024-12-14 17:00:00,16.1,58.6,74.2,,70.5,1.96,32.9,159.9
2024-12-14 18:00:00,14.1,56.2,87.1,147.7,80.8,2.34,36.3,166.7
2024-12-14 19:00:00,12.0,65.8,71.7,145.6,83.3,2.41,24.6,158.6
2024-12-14 20:00:00,13.1,64.4,122.4,200.5,68.4,2.31,32.0,185.3
2024-12-14 21:00:00,6.5,67.6,66.0,,60.5,2.26,36.9,155.6
2024-12-14 22:00:00,9.7,63.3,112.2,208.4,49.8,,26.7,179.9
2024-12-14 23:00:00,8.4,73.1,88.2,136.8,57.7,2.09,34.2,167.3
2024-12-15 00:00:00,5.1,77.6,92.0,168.7,36.1,1.99,30.6,169.3
2024-12-15 01:00:00,5.2,84.6,92.0,192.0,47.7,1.48,27.2,169.3
2024-12-15 02:00:00,8.1,75.3,78.4,129.4,48.0,1.44,33.7,162.1
2024-12-15 03:00:00,6.8,90.9,66.4,125.8,46.9,1.41,31.8,155.8
2024-12-15 04:00:00,6.7,81.9,92.3,158.1,50.8,1.69,34.3,169.4
2024-12-15 05:00:00,7.6,70.3,97.7,168.0,45.4,1.39,29.3,172.3
2024-12-15 06:00:00,8.0,71.8,82.8,186.1,,,29.0,164.4
2024-12-15 07:00:00,11.3,80.6,87.6,167.8,73.3,1.96,18.7,166.9
2024-12-15 08:00:00,10.3,76.8,83.2,146.0,76.7,2.73,,164.6
2024-12-15 09:00:00,,67.6,66.9,157.9,72.2,1.98,34.3,156.1
2024-12-15 10:00:00,15.9,65.1,81.1,147.3,77.4,1.45,25.8,163.5
2024-12-15 11:00:00,14.6,55.7,133.0,210.1,53.5,1.65,26.8,190.8
2024-12-15 12:00:00,13.7,65.6,121.4,187.9,50.0,1.43,32.0,184.7
2024-12-15 13:00:00,13.2,52.2,87.5,170.6,66.3,1.71,32.8,166.9
2024-12-15 14:00:00,17.0,60.1,119.1,184.5,47.6,1.58,33.3,183.5
2024-12-15 15:00:00,16.1,62.3,81.0,132.6,47.0,,29.9,163.5
2024-12-15 16:00:00,19.3,56.1,97.8,150.8,61.6,1.45,27.5,172.3
2024-12-15 17:00:00,15.0,61.9,71.6,133.0,63.7,1.95,26.4,158.5
2024-12-15 18:00:00,13.2,68.3,100.4,191.8,87.0,2.51,26.6,173.7
2024-12-15 19:00:00,15.6,62.8,99.7,172.3,77.9,2.3,26.4,173.3
2024-12-15 20:00:00,14.5,63.5,73.0,126.5,68.3,2.28,26.2,159.3
2024-12-15 21:00:00,11.7,67.2,102.8,182.1,70.0,2.08,29.7,174.9
2024-12-15 22:00:00,,66.9,82.4,,46.0,1.65,27.1,164.2
2024-12-15 23:00:00,8.8,69.7,68.1,155.0,47.8,,32.5,156.7
2024-12-16 00:00:00,8.3,78.2,72.2,146.9,69.4,2.5,24.9,158.8
2024-12-16 01:00:00,9.3,77.1,76.6,116.3,54.2,2.12,32.1,161.2
2024-12-16 02:00:00,7.8,80.7,72.0,134.0,59.7,1.97,28.7,158.7
2024-12-16 03:00:00,6.0,72.1,104.1,203.5,70.2,2.26,31.6,175.6
2024-12-16 04:00:00,9.2,78.6,81.5,150.1,72.6,2.06,30.8,163.7
2024-12-16 05:00:00,2.3,83.0,78.3,126.3,71.9,2.23,32.1,162.1
2024-12-16 06:00:00,11.9,70.4,80.0,125.8,51.6,2.41,28.1,162.9
2024-12-16 07:00:00,5.4,73.6,92.6,189.5,84.9,,29.3,169.6
2024-12-16 08:00:00,8.8,61.3,95.7,157.8,97.3,2.57,33.6,171.2
2024-12-16 09:00:00,11.3,61.0,117.5,189.9,98.0,2.59,28.5,182.7
2024-12-16 10:00:00,12.3,68.4,112.9,202.5,62.3,2.47,24.3,180.3
2024-12-16 11:00:00,15.9,60.0,78.1,128.7,54.9,2.08,30.8,161.9
2024-12-16 12:00:00,12.8,68.1,80.4,132.4,65.2,1.83,28.9,163.2
2024-12-16 13:00:00,16.2,59.3,87.0,169.2,51.6,1.95,28.0,166.6
2024-12-16 14:00:00,15.0,58.6,82.1,145.7,61.3,2.02,31.7,164.1
2024-12-16 15:00:00,16.9,50.1,89.1,159.6,68.5,1.76,31.8,167.7
2024-12-16 16:00:00,16.0,54.0,73.7,188.5,77.2,2.53,34.7,159.6
2024-12-16 17:00:00,15.9,53.4,87.7,144.6,82.5,2.26,33.3,167.0
2024-12-16 18:00:00,13.8,53.7,99.3,158.6,96.6,3.07,33.0,173.1
2024-12-16 19:00:00,12.8,64.8,88.5,161.4,100.9,,28.6,167.4
2024-12-16 20:00:00,13.2,68.7,98.3,159.4,90.8,2.67,25.8,172.6
2024-12-16 21:00:00,13.2,69.5,90.5,151.0,81.1,,27.6,168.5
2024-12-16 22:00:00,,66.5,83.5,148.3,82.5,2.36,24.4,164.8
2024-12-16 23:00:00,7.1,75.2,99.4,193.2,70.5,2.05,29.8,173.2
2024-12-17 00:00:00,9.0,,84.0,163.9,,2.28,22.8,165.1
2024-12-17 01:00:00,6.9,84.5,94.2,173.0,64.2,2.12,35.0,170.4
